case_id,client_name,case_type,notary,workflow_status,case_category,notarization_category,usage_country,accept_date,issue_date,notary_fee,fee_status
2023001878,REDACTED_CLIENT,亲属关系,Staff_004,已归档,新证,涉外民事,希腊,2023-02-02,2023-02-03,150.00,是
2023001879,REDACTED_CLIENT,亲属关系,Staff_036,已归档,新证,涉外民事,意大利,2023-02-03,2023-02-03,150.00,是
202300188,REDACTED_CLIENT,城市房屋所有权委托,Staff_048,已归档,新证,国内民事,中国大陆,2023-01-04,2023-01-04,2020.00,是
2023001880,REDACTED_CLIENT,文本相符,Staff_067,归档,新证,国内民事,中国大陆,2023-02-03,2023-03-03,500.00,是
2023001881,REDACTED_CLIENT,城市房屋所有权委托,Staff_077,已归档,新证,国内民事,中国大陆,2023-02-02,2023-02-03,500.00,是
2023001887,REDACTED_CLIENT,遗嘱继承,Staff_070,已归档,新证,国内民事,中国大陆,2023-02-03,2023-02-09,5000.00,是
2023001889,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,圣基茨和尼维斯,2023-02-03,2023-02-03,0.00,Unknown
202300189,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-04,2023-01-04,100.00,否
2023001892,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-03,2023-02-03,100.00,否
2023001893,REDACTED_CLIENT,一般事务性委托,Staff_030,归档,新证,国内民事,中国大陆,2023-02-03,2023-02-06,500.00,是
2023001894,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,圣基茨和尼维斯,2023-02-03,2023-02-03,0.00,Unknown
2023001895,REDACTED_CLIENT,译本与原本相符,Staff_076,已归档,新证,涉外民事,韩国,2023-02-03,2023-02-03,3120.00,是
2023001897,REDACTED_CLIENT,证书（执照）,Staff_076,已归档,新证,涉外民事,韩国,2023-02-03,2023-02-03,150.00,是
2023001898,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,西班牙,2023-02-03,2023-02-03,150.00,是
2023001899,REDACTED_CLIENT,出生,Staff_013,已归档,新证,涉外民事,法国,2023-02-03,2023-02-03,150.00,是
20230019,REDACTED_CLIENT,法定继承,Staff_024,已归档,新证,国内民事,中国大陆,2023-01-03,2023-01-04,13050.00,是
202300190,REDACTED_CLIENT,亲属关系,Staff_030,已归档,新证,涉外民事,希腊,2023-01-04,2023-01-05,450.00,是
2023001900,REDACTED_CLIENT,亲属关系,Staff_051,已归档,新证,涉外民事,日本,2023-02-03,2023-02-06,150.00,是
2023001901,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,韩国,2023-02-03,2023-02-03,150.00,是
2023001902,REDACTED_CLIENT,出生,Staff_077,已归档,新证,涉外民事,日本,2023-02-03,2023-02-03,150.00,是
2023001904,REDACTED_CLIENT,无犯罪记录,Staff_027,已归档,新证,涉外民事,韩国,2023-02-03,2023-02-03,0.00,Unknown
2023001905,REDACTED_CLIENT,法定继承,Staff_004,已归档,新证,国内民事,中国大陆,2023-02-03,2023-02-06,2658.00,是
2023001906,REDACTED_CLIENT,保全其他证据,Staff_054,已归档,新证,国内民事,中国大陆,2023-02-03,2023-02-08,4500.00,是
2023001907,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,希腊,2023-02-03,2023-02-03,150.00,是
2023001908,REDACTED_CLIENT,一般事务性委托,Staff_018,已归档,新证,国内民事,中国大陆,2023-02-03,2023-02-03,500.00,是
202300191,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-04,2023-01-04,100.00,否
2023001910,REDACTED_CLIENT,亲属关系,Staff_013,已归档,新证,涉外民事,日本,2023-02-03,2023-02-03,150.00,是
2023001911,REDACTED_CLIENT,其他继承,Staff_024,已归档,新证,法律意见书,中国大陆,2023-02-07,2023-03-08,0.00,Unknown
2023001912,REDACTED_CLIENT,文本相符,Staff_049,制证,新证,国内民事,中国大陆,2023-02-03,2023-02-10,500.00,是
2023001913,REDACTED_CLIENT,无犯罪记录,Staff_004,已归档,新证,涉外民事,菲律宾,2023-02-03,2023-02-03,150.00,是
2023001914,REDACTED_CLIENT,小额继承,Staff_070,已归档,新证,国内民事,中国大陆,2023-02-03,2023-02-03,500.00,是
2023001915,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,越南,2023-02-03,2023-02-03,150.00,是
2023001916,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,圣基茨和尼维斯,2023-02-03,2023-02-07,150.00,是
2023001918,REDACTED_CLIENT,一般事务性委托,Staff_030,归档,新证,国内民事,中国大陆,2023-02-03,2023-02-06,0.00,Unknown
202300192,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,希腊,2023-01-04,2023-01-05,150.00,是
2023001920,REDACTED_CLIENT,无犯罪记录,Staff_049,已归档,新证,涉外民事,秘鲁,2023-02-02,2023-02-03,150.00,是
2023001921,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,葡萄牙,2023-02-03,2023-02-03,350.00,是
2023001922,REDACTED_CLIENT,证书（执照）,Staff_020,已归档,新证,涉外民事,加拿大,2023-02-03,2023-02-03,150.00,是
2023001923,REDACTED_CLIENT,出生,Staff_049,归档,新证,涉外民事,葡萄牙,2023-02-03,2023-02-03,150.00,是
2023001925,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,马来西亚,2023-03-06,2023-03-06,150.00,是
2023001927,REDACTED_CLIENT,证书（执照）,Staff_077,已归档,新证,涉外民事,加拿大,2023-02-03,2023-02-03,150.00,是
2023001928,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,圣基茨和尼维斯,2023-02-03,2023-02-03,0.00,Unknown
2023001929,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,希腊,2023-02-03,2023-02-06,150.00,是
202300193,REDACTED_CLIENT,出生,Staff_024,已归档,新证,涉外民事,法国,2023-01-04,2023-01-04,150.00,是
2023001931,REDACTED_CLIENT,译本与原本相符,Staff_030,已归档,新证,涉外民事,美国,2023-02-03,2023-02-03,0.00,Unknown
2023001932,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,韩国,2023-02-20,2023-02-23,150.00,是
2023001933,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,俄罗斯,2023-02-03,2023-02-03,150.00,是
2023001934,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,马来西亚,2023-02-03,2023-02-03,150.00,是
2023001935,REDACTED_CLIENT,无犯罪记录,Staff_024,已归档,新证,涉外民事,英国,2023-02-03,2023-02-03,150.00,是
2023001936,REDACTED_CLIENT,无犯罪记录,Staff_006,已归档,新证,涉外民事,新西兰,2023-02-03,2023-02-03,150.00,是
2023001939,REDACTED_CLIENT,离婚未再婚,Staff_030,已归档,新证,涉外民事,泰国,2023-02-03,2023-02-06,0.00,Unknown
202300194,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-04,2023-01-04,100.00,否
2023001940,REDACTED_CLIENT,未婚,Staff_030,已归档,新证,涉外民事,老挝,2023-02-03,2023-02-06,0.00,Unknown
2023001941,REDACTED_CLIENT,证书（执照）,Staff_044,已归档,新证,涉外民事,澳大利亚,2023-02-03,2023-02-03,150.00,是
2023001942,REDACTED_CLIENT,证书（执照）,Staff_026,已归档,新证,涉外民事,韩国,2023-02-03,2023-02-03,150.00,是
2023001943,REDACTED_CLIENT,未婚,Staff_030,已归档,新证,涉外民事,老挝,2023-02-03,2023-02-06,0.00,Unknown
2023001944,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-03,2023-02-03,100.00,否
2023001947,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,秘鲁,2023-02-03,2023-02-06,0.00,Unknown
2023001948,REDACTED_CLIENT,城市房屋所有权委托,Staff_007,发证,新证,国内民事,中国大陆,2023-02-07,2023-02-09,7630.00,是
202300195,REDACTED_CLIENT,法定继承,Staff_007,已归档,新证,国内民事,中国大陆,2023-01-10,2023-01-12,4780.00,是
2023001951,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-03,2023-02-03,200.00,否
2023001954,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,韩国,2023-02-03,2023-02-03,150.00,是
2023001955,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-03,2023-02-03,200.00,否
2023001957,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,蒙古,2023-02-03,2023-02-06,150.00,是
2023001959,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-03,2023-02-03,200.00,否
202300196,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-04,2023-01-04,100.00,否
2023001960,REDACTED_CLIENT,证书（执照）,Staff_032,归档,新证,涉外民事,西班牙,2023-02-03,2023-02-06,150.00,是
2023001961,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-02-03,2023-02-07,150.00,是
2023001962,REDACTED_CLIENT,证书（执照）,Staff_044,已归档,新证,涉外民事,英国,2023-02-03,2023-02-06,150.00,是
2023001963,REDACTED_CLIENT,法定继承,Staff_067,归档,新证,国内民事,中国大陆,2023-02-03,2023-02-21,1461.00,是
2023001965,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-03,2023-02-06,100.00,否
2023001966,REDACTED_CLIENT,保全购物过程,Staff_041,已归档,新证,国内民事,中国大陆,2023-02-03,2023-02-03,1500.00,是
2023001968,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,荷兰,2023-02-03,2023-02-06,0.00,Unknown
20230019692,REDACTED_CLIENT,证书（执照）,Staff_067,已归档,新证,涉外民事,澳大利亚,2023-03-03,2023-03-16,150.00,是
202300197,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-04,2023-01-04,100.00,否
2023001971,REDACTED_CLIENT,法定继承,Staff_059,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-17,1250.00,是
2023001972,REDACTED_CLIENT,其他合同（协议）,Staff_009,已归档,新证,国内民事,中国大陆,2023-02-04,2023-02-04,600.00,是
2023001973,REDACTED_CLIENT,夫妻财产约定协议,Staff_067,归档,新证,国内民事,中国大陆,2023-02-04,2023-02-17,600.00,是
2023001974,REDACTED_CLIENT,亲属关系,Staff_077,已归档,新证,国内民事,中国大陆,2023-02-04,2023-02-06,150.00,是
202300198,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,南非,2023-01-04,2023-01-04,0.00,Unknown
2023001987,REDACTED_CLIENT,城市房屋所有权委托,Staff_010,发证,新证,国内民事,中国大陆,2023-02-06,2023-02-09,4595.00,是
2023001988,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-02-05,2023-02-20,2110.00,是
2023001989,REDACTED_CLIENT,城市房屋所有权委托,Staff_048,已归档,新证,国内民事,中国大陆,2023-02-05,2023-02-06,500.00,是
202300199,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-04,2023-01-04,100.00,否
2023001990,REDACTED_CLIENT,证书（执照）,Staff_049,已归档,新证,涉外民事,泰国,2023-02-05,2023-02-06,150.00,是
2023001991,REDACTED_CLIENT,一般事务性委托,Staff_012,归档,新证,国内民事,中国大陆,2023-02-05,2023-02-09,500.00,是
2023001992,REDACTED_CLIENT,亲属关系,Staff_024,已归档,新证,涉外民事,日本,2023-02-06,2023-02-06,150.00,是
2023001993,REDACTED_CLIENT,城市房屋所有权委托,Staff_024,已归档,新证,国内民事,中国大陆,2023-02-07,2023-02-07,500.00,是
2023001994,REDACTED_CLIENT,法定继承,Staff_024,已归档,新证,国内民事,中国大陆,2023-02-09,2023-02-17,3000.00,是
2023001995,REDACTED_CLIENT,法定继承,Staff_018,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-15,1712.00,是
2023002,REDACTED_CLIENT,一般事务性委托,Staff_048,已归档,新证,国内民事,中国大陆,2023-01-03,2023-01-03,500.00,是
20230020,REDACTED_CLIENT,法定继承,Staff_044,归档,新证,国内民事,中国大陆,2023-01-03,2023-02-07,5640.00,是
2023002004,REDACTED_CLIENT,出生,Staff_041,已归档,新证,涉外民事,澳大利亚,2023-02-06,2023-02-06,150.00,是
2023002006,REDACTED_CLIENT,译本与原本相符,Staff_077,已归档,新证,涉外民事,俄罗斯,2023-02-07,2023-02-07,150.00,是
2023002008,REDACTED_CLIENT,证书（执照）,Staff_076,已归档,新证,涉外民事,韩国,2023-02-06,2023-02-06,150.00,是
2023002009,REDACTED_CLIENT,无犯罪记录,Staff_007,发证,新证,涉外民事,巴西,2023-02-06,2023-02-06,0.00,否
2023002011,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,澳大利亚,2023-02-06,2023-02-06,150.00,是
2023002013,REDACTED_CLIENT,亲属关系,Staff_024,已归档,新证,涉外民事,日本,2023-02-06,2023-02-07,150.00,是
2023002014,REDACTED_CLIENT,证书（执照）,Staff_076,已归档,新证,涉外民事,韩国,2023-02-06,2023-02-06,150.00,是
2023002015,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,马来西亚,2023-02-06,2023-02-06,150.00,是
2023002016,REDACTED_CLIENT,亲属关系,Staff_076,已归档,新证,涉外民事,日本,2023-02-06,2023-02-06,150.00,是
2023002017,REDACTED_CLIENT,证书（执照）,Staff_027,已归档,新证,涉外民事,韩国,2023-02-06,2023-02-06,0.00,Unknown
2023002019,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-06,2023-02-06,100.00,否
2023002020,REDACTED_CLIENT,法定继承,Staff_076,已归档,新证,国内民事,中国大陆,2023-02-08,2023-02-10,4976.00,是
2023002022,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,德国,2023-02-06,2023-02-09,39780.00,是
2023002023,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-06,2023-02-06,100.00,否
2023002024,REDACTED_CLIENT,证书（执照）,Staff_076,已归档,新证,涉外民事,泰国,2023-02-06,2023-02-06,150.00,是
2023002025,REDACTED_CLIENT,无犯罪记录,Staff_041,已归档,新证,涉外民事,澳大利亚,2023-02-06,2023-02-06,150.00,是
2023002026,REDACTED_CLIENT,出生,Staff_013,已归档,新证,涉外民事,德国,2023-02-06,2023-02-06,150.00,是
2023002029,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,波兰,2023-02-06,2023-02-06,500.00,是
202300203,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-04,2023-01-04,150.00,否
2023002032,REDACTED_CLIENT,放弃继承权声明,Staff_039,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-06,500.00,是
2023002033,REDACTED_CLIENT,保全视听资料、软件,Staff_051,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-13,2000.00,是
2023002035,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,希腊,2023-02-06,2023-02-06,150.00,是
2023002036,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,美国,2023-02-06,2023-02-07,150.00,是
2023002038,REDACTED_CLIENT,无犯罪记录,Staff_007,发证,新证,涉外民事,秘鲁,2023-02-06,2023-02-06,0.00,否
2023002039,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,韩国,2023-02-06,2023-02-06,0.00,Unknown
2023002040,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,韩国,2023-02-06,2023-02-06,0.00,Unknown
2023002042,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,西班牙,2023-02-06,2023-02-07,500.00,是
2023002043,REDACTED_CLIENT,译本与原本相符,Staff_041,已归档,新证,涉外民事,美国,2023-02-06,2023-02-06,150.00,是
2023002044,REDACTED_CLIENT,一般事务性委托,Staff_014,已归档,新证,国内民事,中国大陆,2023-02-08,2023-02-08,500.00,是
2023002045,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-07,1284.00,是
2023002047,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,韩国,2023-02-06,2023-02-07,150.00,是
2023002049,REDACTED_CLIENT,无犯罪记录,Staff_024,已归档,新证,涉外民事,沙特阿拉伯,2023-02-06,2023-02-07,150.00,是
2023002050,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,澳大利亚,2023-02-06,2023-02-07,150.00,是
2023002052,REDACTED_CLIENT,法定继承,Staff_039,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-17,1200.00,是
2023002053,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,法国,2023-02-06,2023-02-08,150.00,是
2023002054,REDACTED_CLIENT,证书（执照）,Staff_007,已归档,新证,涉外民事,加拿大,2023-02-06,2023-02-06,150.00,是
2023002055,REDACTED_CLIENT,一般事务性委托,Staff_049,制证,新证,国内民事,中国大陆,2023-02-06,2023-02-08,500.00,否
2023002056,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-06,2023-02-06,100.00,否
2023002057,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,菲律宾,2023-02-06,2023-02-06,0.00,Unknown
2023002059,REDACTED_CLIENT,城市房屋所有权委托,Staff_039,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-06,500.00,是
202300206,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-01-04,2023-01-04,100.00,否
2023002060,REDACTED_CLIENT,城市房屋所有权委托,Staff_024,已归档,新证,国内民事,中国大陆,2023-02-06,2023-03-01,500.00,是
2023002063,REDACTED_CLIENT,离婚协议,Staff_051,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-08,600.00,是
2023002064,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,韩国,2023-02-06,2023-02-06,150.00,是
2023002066,REDACTED_CLIENT,法定继承,Staff_032,受理,新证,国内民事,中国大陆,2023-02-06,2023-04-06,9866.00,是
2023002067,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-06,2023-02-06,100.00,否
2023002068,REDACTED_CLIENT,亲属关系,Staff_030,已归档,新证,涉外民事,希腊,2023-02-06,2023-02-06,150.00,是
2023002069,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-02-06,2023-02-06,100.00,否
202300207,REDACTED_CLIENT,一般事务性委托,Staff_020,已归档,新证,国内民事,中国大陆,2023-01-04,2023-01-06,2000.00,是
2023002070,REDACTED_CLIENT,法定继承,Staff_009,已归档,新证,国内民事,中国大陆,2023-02-06,2023-02-10,1790.00,是
2023002072,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,西班牙,2023-02-06,2023-02-06,150.00,是
2023002073,REDACTED_CLIENT,城市房屋所有权委托,Staff_067,归档,新证,国内民事,中国大陆,2023-02-06,2023-02-07,500.00,是
2023002075,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,圣基茨和尼维斯,2023-02-06,2023-02-06,0.00,Unknown
2023002076,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,美国,2023-02-06,2023-02-07,150.00,是
